time,pos_0,pos_1,pos_2,vel_0,vel_1,vel_2
5.249999999999993561e-01,6.494480483301854346e-01,9.969173337331281859e-01,9.969173337331281859e-01,-7.604059656000294876e-01,-7.845909572784288966e-02,-7.845909572784288966e-02
5.291666666666660079e-01,6.394390019805864522e-01,9.958049275746618800e-01,9.958049275746618800e-01,-7.688418320734581313e-01,-9.150161866340018879e-02,-9.150161866340018879e-02
5.333333333333326598e-01,6.293203910498391673e-01,9.945218953682735119e-01,9.945218953682735119e-01,-7.771459614569695695e-01,-1.045284632676513475e-01,-1.045284632676513475e-01
5.374999999999993117e-01,6.190939493098356339e-01,9.930684569549265150e-01,9.930684569549265150e-01,-7.853169308807436133e-01,-1.175373974578353686e-01,-1.175373974578353686e-01
5.416666666666659635e-01,6.087614290087222102e-01,9.914448613738107152e-01,9.914448613738107152e-01,-7.933533402912339438e-01,-1.305261922200494085e-01,-1.305261922200494085e-01
5.458333333333326154e-01,5.983246005706609472e-01,9.896513868196705754e-01,9.896513868196705754e-01,-8.012538126910592196e-01,-1.434926219911769607e-01,-1.434926219911769607e-01
5.499999999999992673e-01,5.877852522924750245e-01,9.876883405951381034e-01,9.876883405951381034e-01,-8.090169943749460080e-01,-1.564344650402286208e-01,-1.564344650402286208e-01
5.541666666666659191e-01,5.771451900372358557e-01,9.855560590580781932e-01,9.855560590580781932e-01,-8.166415551616773572e-01,-1.693495038490222260e-01,-1.693495038490222260e-01
5.583333333333325710e-01,5.664062369248349382e-01,9.832549075639550606e-01,9.832549075639550606e-01,-8.241261886220141442e-01,-1.822355254921451395e-01,-1.822355254921451395e-01
5.624999999999992228e-01,5.555702330196042871e-01,9.807852804032309857e-01,9.807852804032309857e-01,-8.314696123025437924e-01,-1.950903220161258056e-01,-1.950903220161258056e-01
5.666666666666658747e-01,5.446390350150291937e-01,9.781476007338062439e-01,9.781476007338062439e-01,-8.386705679454227180e-01,-2.079116908177567336e-01,-2.079116908177567336e-01
